index,date,subject,replicate,noise-level,intent,body orientation,ring,hand,hand rest (stability),hand orientation,gestures,firebase,time,X_trial,X_num_taps,X_detected_starts,X_extra_starts_in_front,X_extra_starts_in_end,sanity check,trial,gesture_num
536,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",i,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,9
537,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",b,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,2
538,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",f,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,6
539,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",b,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,2
540,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",b,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,2
541,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",i,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,9
542,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",b,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,2
543,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",d,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,4
544,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",d,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,4
545,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",f,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,6
546,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",d,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,4
547,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",i,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,9
548,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",d,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,4
549,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",d,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,4
550,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",f,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,6
551,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",f,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,6
552,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",b,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,2
553,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",d,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,4
554,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",i,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,9
555,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",b,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,2
556,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",f,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,6
557,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",i,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,9
558,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",b,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,2
559,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",d,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,4
560,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",i,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,9
561,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",i,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,9
562,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",f,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,6
563,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",b,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,2
564,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",b,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,2
565,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",i,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,9
566,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",f,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,6
567,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",d,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,4
568,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",f,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,6
569,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",f,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,6
570,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",d,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,4
571,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",i,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,9
572,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",i,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,9
573,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",d,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,4
574,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",f,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,6
575,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",i,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,9
576,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",f,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,6
577,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",b,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,2
578,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",b,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,2
579,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",b,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,2
580,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",d,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,4
581,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",i,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,9
582,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",d,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,4
583,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",b,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,2
584,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",b,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,2
585,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",b,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,2
586,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",f,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,6
587,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",b,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,2
588,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",i,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,9
589,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",d,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,4
590,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",d,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,4
591,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",d,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,4
592,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",d,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,4
593,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",i,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,9
594,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",f,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,6
595,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",i,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,9
596,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",d,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,4
597,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",b,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,2
598,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",f,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,6
599,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","-45 deg (in air, chair-level)",f,3555E195-07D5-4DBD-AC5B-68C536BB25FE.json,2:49:00 PM,14,79,42,2,0,40,14,6
